"date","open","high","low","close","volume","oi"
08/12/2033,1227.50,1241.62,1220.12,1240.70,13298400,0
08/13/2033,1247.56,1249.14,1233.80,1240.37,14492000,0
08/14/2033,1241.17,1254.00,1235.05,1251.90,13115700,0
08/15/2033,1250.45,1257.46,1246.32,1253.63,7039500,0
08/18/2033,1258.18,1284.88,1256.90,1284.81,14763100,0
08/19/2033,1291.37,1301.31,1281.71,1299.69,17243900,0
08/20/2033,1289.43,1307.45,1288.75,1299.73,15067600,0
08/21/2033,1309.57,1319.88,1299.02,1314.65,17224700,0
08/22/2033,1338.19,1342.64,1304.51,1304.54,17052000,0
08/25/2033,1302.50,1307.85,1295.82,1306.64,11178400,0
08/26/2033,1298.23,1309.83,1280.59,1309.05,13828600,0
08/27/2033,1305.98,1320.02,1303.15,1318.93,13497300,0
08/28/2033,1323.21,1332.47,1308.98,1332.33,14665100,0
08/29/2033,1328.49,1344.74,1327.93,1341.20,12061800,0
09/02/2033,1347.64,1361.09,1333.29,1361.09,17737800,0
09/03/2033,1370.35,1375.30,1354.72,1360.19,23331200,0
09/04/2033,1360.22,1376.06,1356.23,1373.26,18865800,0
09/05/2033,1366.29,1380.24,1355.02,1361.90,19520400,0
09/08/2033,1366.55,1387.45,1365.09,1386.73,20329400,0
09/09/2033,1380.13,1382.11,1364.94,1370.56,22201600,0
09/10/2033,1357.80,1362.84,1332.28,1332.28,20016000,0
09/11/2033,1339.88,1358.02,1327.92,1350.80,17480500,0
09/12/2033,1340.78,1357.63,1330.31,1357.63,17137700,0
09/15/2033,1359.97,1363.48,1345.94,1347.77,14639500,0
09/16/2033,1348.75,1383.48,1348.75,1382.82,17887700,0
09/17/2033,1379.37,1388.18,1369.76,1376.80,19038000,0
09/18/2033,1374.56,1401.64,1368.61,1400.13,20110100,0
09/19/2033,1406.61,1406.61,1383.24,1392.26,18850000,0
09/22/2033,1371.18,1374.90,1358.60,1366.32,17200800,0
09/23/2033,1367.91,1388.67,1364.67,1388.15,18688000,0
09/24/2033,1388.54,1388.54,1339.61,1339.64,22079700,0
09/25/2033,1344.63,1357.99,1325.69,1325.75,20330600,0
09/26/2033,1323.87,1333.98,1309.20,1309.31,18415300,0
09/29/2033,1318.33,1335.56,1306.11,1335.51,16669300,0
09/30/2033,1323.95,1325.41,1302.26,1303.70,18642400,0
10/01/2033,1312.43,1336.13,1306.33,1335.34,18217400,0
10/02/2033,1332.16,1343.99,1325.93,1337.10,16040900,0
10/03/2033,1363.10,1385.79,1363.10,1375.32,20145800,0
10/06/2033,1378.20,1384.11,1370.45,1381.70,13758100,0
10/07/2033,1372.09,1392.65,1368.13,1392.56,18402800,0
10/08/2033,1398.46,1398.99,1376.40,1382.40,18018700,0
10/09/2033,1404.88,1418.09,1386.63,1396.95,20834600,0
10/10/2033,1399.18,1406.27,1393.97,1404.87,14649900,0
10/13/2033,1412.37,1422.28,1405.05,1414.72,14987300,0
10/14/2033,1411.53,1421.00,1406.39,1420.66,17572900,0
10/15/2033,1439.97,1439.97,1409.77,1417.59,20171900,0
10/16/2033,1411.23,1427.61,1411.08,1426.71,17658700,0
10/17/2033,1423.99,1426.38,1392.08,1394.02,17471500,0
10/20/2033,1395.41,1409.31,1388.54,1409.31,15373900,0
10/21/2033,1413.01,1424.80,1405.51,1422.13,17357400,0
10/22/2033,1403.76,1404.05,1385.15,1387.40,17114600,0
10/23/2033,1371.90,1387.01,1369.91,1378.11,19370900,0
10/24/2033,1360.55,1370.67,1346.01,1370.61,19570400,0
10/27/2033,1378.95,1384.91,1369.38,1377.41,15186800,0
10/28/2033,1385.57,1420.02,1382.88,1420.02,20762600,0
10/29/2033,1414.18,1423.69,1410.51,1419.92,19681200,0
10/30/2033,1437.65,1437.76,1413.57,1417.38,21588400,0
10/31/2033,1423.39,1443.18,1411.76,1416.39,18332000,0
11/03/2033,1423.13,1445.72,1422.32,1443.13,20894300,0
11/04/2033,1434.35,1442.27,1425.26,1429.38,20819900,0
11/05/2033,1428.04,1437.85,1414.37,1429.56,20181400,0
11/06/2033,1439.22,1443.06,1421.56,1440.08,21418300,0
11/07/2033,1450.47,1453.46,1436.13,1436.73,19573300,0
11/10/2033,1435.87,1437.06,1412.14,1414.62,17501500,0
11/11/2033,1412.50,1418.46,1401.45,1409.64,16378100,0
11/12/2033,1414.21,1443.52,1413.84,1443.52,18371900,0
11/13/2033,1434.75,1442.27,1429.22,1439.87,18718600,0
11/14/2033,1438.99,1448.06,1407.40,1407.51,18297300,0
11/17/2033,1399.38,1402.61,1377.90,1393.75,18611000,0
11/18/2033,1401.46,1405.94,1364.70,1364.70,18987100,0
11/19/2033,1368.47,1382.94,1363.09,1378.90,17980100,0
11/20/2033,1365.73,1394.38,1362.09,1363.49,17991000,0
11/21/2033,1370.63,1375.94,1357.25,1373.32,16215900,0
11/24/2033,1385.20,1419.31,1385.20,1419.31,17910200,0
11/25/2033,1418.26,1424.35,1411.36,1411.36,18363500,0
11/26/2033,1422.01,1426.28,1400.00,1420.11,15247900,0
11/28/2033,1417.41,1426.76,1416.21,1424.25,7038000,0
12/01/2033,1434.10,1447.08,1427.12,1447.08,18400200,0
12/02/2033,1441.71,1447.84,1431.32,1431.89,18027600,0
12/03/2033,1440.37,1452.03,1419.77,1419.77,22415900,0
12/04/2033,1424.65,1434.28,1411.13,1432.38,21142300,0
12/05/2033,1415.78,1429.19,1405.55,1406.91,16659200,0
12/08/2033,1406.02,1419.11,1399.41,1418.05,15837300,0
12/09/2033,1423.75,1425.01,1383.00,1383.66,18135300,0
12/10/2033,1387.25,1394.69,1372.87,1388.96,19463100,0
12/11/2033,1388.88,1422.49,1387.47,1416.96,18075500,0
12/12/2033,1419.70,1419.70,1404.40,1417.27,14571000,0
12/15/2033,1442.05,1442.65,1396.82,1396.82,18155000,0
12/16/2033,1397.41,1407.38,1384.52,1403.28,18114300,0
12/17/2033,1400.78,1406.23,1390.83,1400.00,15013400,0
12/18/2033,1404.08,1432.64,1404.08,1431.31,17140800,0
12/19/2033,1434.93,1434.93,1416.21,1426.17,18445700,0
12/22/2033,1422.79,1433.71,1419.82,1431.71,12835900,0
12/23/2033,1431.64,1448.19,1430.04,1448.17,13210000,0
12/24/2033,1442.58,1447.57,1439.71,1443.19,6426300,0
12/26/2033,1444.41,1451.21,1442.29,1443.86,5308100,0
12/29/2033,1447.62,1470.37,1447.62,1470.37,14132100,0
12/30/2033,1467.74,1470.38,1460.67,1470.01,15442700,0
12/31/2033,1471.56,1474.24,1459.06,1467.92,17757100,0
01/02/2034,1474.16,1479.59,1458.51,1463.57,16667800,0
01/05/2034,1474.55,1496.58,1474.19,1496.58,23629100,0
01/06/2034,1492.41,1504.47,1486.59,1501.26,22732200,0
01/07/2034,1498.38,1514.45,1491.20,1514.26,22942800,0
01/08/2034,1524.06,1530.65,1513.34,1530.65,26839500,0
01/09/2034,1516.59,1541.84,1512.86,1520.46,24827600,0
01/12/2034,1524.54,1540.10,1515.86,1539.77,22840100,0
01/13/2034,1540.35,1541.83,1513.21,1524.78,23857000,0
01/14/2034,1531.93,1536.84,1521.91,1534.08,20999700,0
01/15/2034,1524.73,1545.65,1515.06,1532.01,22355900,0
01/16/2034,1545.32,1553.64,1537.17,1553.62,26143900,0
01/20/2034,1558.89,1559.47,1541.34,1552.87,25741900,0
01/21/2034,1545.53,1554.89,1529.40,1546.60,24218600,0
01/22/2034,1550.98,1556.06,1530.42,1530.42,23533700,0
01/23/2034,1535.41,1546.69,1519.74,1531.21,22539100,0
01/26/2034,1526.57,1553.66,1522.95,1553.66,19460500,0
01/27/2034,1548.64,1552.54,1519.20,1519.23,21512600,0
01/28/2034,1527.35,1530.06,1488.61,1491.57,23195500,0
01/29/2034,1499.84,1500.80,1474.13,1496.40,26377600,0
01/30/2034,1494.88,1505.12,1487.78,1493.08,19311800,0
02/02/2034,1497.78,1507.59,1481.57,1487.84,19156800,0
02/03/2034,1485.93,1497.07,1482.70,1491.85,18448400,0
02/04/2034,1473.53,1482.35,1461.01,1462.61,22675800,0
02/05/2034,1468.96,1475.41,1461.12,1465.03,19560300,0
02/06/2034,1472.02,1498.95,1470.31,1498.95,18555100,0
02/09/2034,1502.32,1503.04,1490.70,1490.91,17453500,0
02/10/2034,1490.69,1503.83,1489.90,1500.29,16567600,0
02/11/2034,1498.08,1514.49,1491.21,1514.18,21857000,0
02/12/2034,1508.19,1516.21,1499.43,1501.34,19376900,0
02/13/2034,1504.70,1510.83,1478.54,1484.47,13131500,0
02/17/2034,1498.70,1512.17,1497.54,1506.57,16180600,0
02/18/2034,1509.55,1515.44,1501.70,1507.49,17812400,0
02/19/2034,1522.39,1524.09,1484.80,1484.80,20655400,0
02/20/2034,1490.81,1493.45,1470.92,1482.10,19143300,0
02/23/2034,1488.28,1489.40,1454.36,1463.75,19533300,0
02/24/2034,1458.38,1474.04,1452.49,1462.05,20694200,0
02/25/2034,1465.83,1474.21,1461.26,1470.22,17071400,0
02/26/2034,1465.40,1480.88,1461.36,1477.13,17528400,0
02/27/2034,1479.56,1485.40,1459.91,1470.38,18717800,0
03/01/2034,1476.04,1490.18,1467.57,1489.49,16979200,0
03/02/2034,1487.70,1494.67,1473.22,1473.22,18719500,0
03/03/2034,1469.77,1473.28,1456.87,1466.09,18148500,0
03/04/2034,1466.70,1481.36,1464.57,1481.36,17990700,0
03/05/2034,1464.89,1494.29,1463.32,1472.99,20452300,0
03/08/2034,1476.85,1481.19,1441.00,1441.12,20442600,0
03/09/2034,1441.28,1446.46,1429.36,1437.47,21054500,0
03/10/2034,1438.53,1447.71,1417.18,1417.50,21598200,0
03/11/2034,1409.14,1429.10,1402.20,1402.20,21913700,0
03/12/2034,1415.90,1431.40,1414.43,1431.40,17071300,0
03/15/2034,1423.15,1424.65,1399.87,1399.87,17232900,0
03/16/2034,1412.10,1417.56,1394.11,1407.07,19636400,0
03/17/2034,1418.57,1432.23,1418.30,1428.89,16787700,0
03/18/2034,1423.86,1425.76,1407.09,1417.77,16777600,0
03/19/2034,1416.23,1425.92,1398.58,1398.58,16456800,0
03/22/2034,1386.76,1388.68,1369.36,1381.39,19822400,0
03/23/2034,1391.64,1393.77,1368.67,1370.04,18351800,0
03/24/2034,1374.74,1391.87,1368.08,1381.86,18394400,0
03/25/2034,1394.20,1425.86,1393.96,1425.86,19686200,0
03/26/2034,1420.41,1431.23,1415.39,1415.39,15798200,0
03/29/2034,1429.54,1445.82,1429.48,1442.31,17060000,0
03/30/2034,1435.59,1445.30,1429.09,1445.25,15985500,0
03/31/2034,1445.17,1447.95,1432.87,1438.41,18614600,0
04/01/2034,1438.91,1457.59,1438.91,1453.22,18334300,0
04/02/2034,1482.33,1490.30,1469.57,1490.30,21837400,0
04/05/2034,1488.45,1508.37,1487.23,1508.37,17363000,0
04/06/2034,1492.93,1498.34,1485.70,1493.58,18111000,0
04/07/2034,1489.10,1492.19,1475.62,1481.96,17749600,0
04/08/2034,1502.77,1503.37,1478.44,1485.51,16941400,0
04/12/2034,1489.59,1497.50,1488.35,1495.93,15013600,0
04/13/2034,1501.98,1502.52,1469.88,1472.88,19532400,0
04/14/2034,1464.32,1485.28,1463.63,1475.66,18322000,0
04/15/2034,1479.56,1481.77,1449.40,1459.45,19560100,0
04/16/2034,1458.51,1460.39,1440.56,1449.06,18704200,0
04/19/2034,1448.89,1473.53,1448.03,1473.48,16728300,0
04/20/2034,1473.98,1479.68,1436.89,1436.90,19217400,0
04/21/2034,1446.02,1452.92,1434.16,1451.01,20539700,0
04/22/2034,1450.38,1488.74,1449.06,1485.50,21478700,0
04/23/2034,1492.24,1497.17,1484.36,1497.01,19273000,0
04/26/2034,1496.67,1499.45,1474.79,1480.53,17276800,0
04/27/2034,1485.67,1495.62,1476.42,1479.47,19716100,0
04/28/2034,1475.88,1476.03,1449.23,1453.03,20374200,0
04/29/2034,1451.40,1461.13,1420.66,1431.36,23710700,0
04/30/2034,1435.16,1439.69,1401.36,1401.36,21747300,0
05/03/2034,1409.06,1428.49,1404.06,1415.29,19324900,0
05/04/2034,1417.12,1438.49,1409.39,1422.11,18575300,0
05/05/2034,1424.71,1435.46,1416.73,1428.42,15866600,0
05/06/2034,1416.59,1425.50,1403.36,1415.60,17507700,0
05/07/2034,1411.05,1432.71,1406.19,1406.19,16370900,0
05/10/2034,1395.21,1403.59,1384.89,1397.10,18956300,0
05/11/2034,1406.36,1422.51,1406.36,1421.89,16452200,0
05/12/2034,1412.50,1417.03,1378.64,1414.83,18877800,0
05/13/2034,1408.58,1425.69,1405.60,1417.09,15586200,0
05/14/2034,1415.44,1419.57,1394.37,1399.85,15263600,0
05/17/2034,1379.99,1391.77,1372.46,1379.90,15288900,0
05/18/2034,1395.23,1404.27,1393.08,1397.47,14351000,0
05/19/2034,1414.38,1427.51,1396.34,1396.34,18349600,0
05/20/2034,1400.37,1408.20,1390.41,1396.87,15409000,0
05/21/2034,1409.61,1414.11,1397.70,1408.17,13766200,0
05/24/2034,1418.77,1425.49,1408.44,1413.97,14220800,0
05/25/2034,1412.59,1450.06,1406.20,1447.72,17706000,0
05/26/2034,1443.13,1455.00,1440.85,1453.87,15910300,0
05/27/2034,1460.06,1467.63,1450.67,1463.11,16412600,0
05/28/2034,1464.83,1469.23,1456.77,1466.22,12331900,0
06/01/2034,1457.71,1469.27,1453.39,1468.54,14590300,0
06/02/2034,1472.54,1474.10,1455.13,1464.22,15201200,0
06/03/2034,1459.19,1462.41,1445.21,1445.21,15266700,0
06/04/2034,1463.46,1472.64,1455.04,1455.04,14176000,0
06/07/2034,1465.56,1491.45,1464.01,1491.45,14853000,0
06/08/2034,1483.59,1496.00,1481.76,1495.97,14647900,0
06/09/2034,1487.37,1490.88,1469.04,1469.50,15202000,0
06/10/2034,1475.71,1481.27,1470.50,1481.27,13456400,0
06/14/2034,1470.62,1471.19,1451.78,1458.64,14026300,0
06/15/2034,1470.37,1487.83,1470.37,1479.20,15272800,0
06/16/2034,1478.72,1483.60,1474.17,1479.99,13531300,0
06/17/2034,1473.94,1473.95,1458.68,1464.03,14499200,0
06/18/2034,1457.88,1481.36,1455.67,1464.65,16977700,0
06/21/2034,1467.98,1472.65,1450.79,1453.23,13630000,0
06/22/2034,1455.92,1475.12,1448.82,1474.87,16608900,0
06/23/2034,1471.54,1495.05,1468.74,1493.52,18035600,0
06/24/2034,1490.58,1502.14,1485.88,1488.31,16856900,0
06/25/2034,1488.82,1503.91,1488.20,1498.38,19721000,0
06/28/2034,1507.32,1508.52,1485.25,1493.07,16110800,0
06/29/2034,1490.65,1507.05,1490.65,1505.65,15815300,0
06/30/2034,1507.60,1523.48,1502.61,1516.64,17541600,0
07/01/2034,1514.82,1514.82,1477.62,1489.57,17393100,0
07/02/2034,1488.34,1489.60,1473.73,1481.19,12002300,0
07/06/2034,1470.47,1471.21,1441.78,1445.71,19275500,0
07/07/2034,1445.10,1459.07,1445.02,1452.49,17623100,0
07/08/2034,1439.57,1452.70,1430.81,1431.13,17891500,0
07/09/2034,1442.43,1451.39,1434.00,1440.00,13887500,0
07/12/2034,1429.91,1435.30,1418.10,1432.11,15040000,0
07/13/2034,1436.08,1439.78,1426.11,1428.68,14996600,0
07/14/2034,1414.42,1433.61,1411.52,1416.05,14618000,0
07/15/2034,1422.26,1427.72,1412.59,1415.92,16699400,0
07/16/2034,1426.49,1426.49,1392.17,1392.17,20994000,0
07/19/2034,1398.92,1406.15,1386.78,1396.77,17746200,0
07/20/2034,1398.64,1421.07,1396.85,1421.07,16282400,0
07/21/2034,1433.27,1433.27,1386.57,1386.57,21097500,0
07/22/2034,1385.89,1411.43,1377.70,1408.51,19645700,0
07/23/2034,1394.56,1394.56,1370.70,1375.48,16979100,0
07/26/2034,1376.80,1383.67,1359.20,1368.40,16670600,0
07/27/2034,1374.69,1395.95,1371.26,1391.50,17694000,0
07/28/2034,1384.51,1392.48,1360.27,1383.75,18473800,0
07/29/2034,1395.34,1403.80,1388.06,1398.55,17033500,0
07/30/2034,1397.05,1412.00,1394.85,1400.39,15073200,0
08/02/2034,1390.21,1408.31,1387.04,1406.33,15339700,0
08/03/2034,1402.34,1404.90,1379.02,1379.14,14944800,0
08/04/2034,1372.46,1386.28,1368.44,1379.21,16593900,0
08/05/2034,1380.93,1383.38,1352.27,1353.44,15746600,0
08/06/2034,1341.08,1342.87,1314.97,1315.30,16922600,0
08/09/2034,1320.83,1325.45,1314.57,1318.83,12634900,0
08/10/2034,1325.96,1346.71,1324.38,1346.71,14684600,0
08/11/2034,1319.70,1328.83,1309.50,1324.65,17942600,0
08/12/2034,1313.81,1320.94,1302.74,1304.43,16326600,0
08/13/2034,1311.84,1316.30,1301.93,1307.82,13477500,0
08/16/2034,1309.50,1334.78,1309.50,1326.84,12897300,0
08/17/2034,1332.94,1344.54,1331.85,1335.72,13902800,0
08/18/2034,1328.99,1363.74,1327.85,1363.73,15750500,0
08/19/2034,1356.89,1361.23,1344.98,1353.24,14167300,0
08/20/2034,1352.28,1373.01,1348.27,1366.73,13426500,0
08/23/2034,1370.51,1377.67,1364.46,1370.90,12246600,0
08/24/2034,1376.99,1379.05,1360.82,1369.78,13010900,0
08/25/2034,1369.20,1391.22,1363.56,1389.17,13206400,0
08/26/2034,1383.80,1388.84,1379.69,1383.98,11828300,0
08/27/2034,1384.61,1393.23,1384.61,1388.56,10111070,0
08/30/2034,1383.12,1384.14,1367.73,1367.94,10076400,0
08/31/2034,1368.91,1372.27,1354.10,1368.68,12989100,0
09/01/2034,1363.27,1384.85,1360.58,1377.96,14263500,0
09/02/2034,1374.69,1402.07,1373.67,1398.34,12087700,0
09/03/2034,1384.41,1393.50,1370.01,1371.82,12446100,0
09/07/2034,1382.48,1390.60,1372.53,1381.84,13207000,0
09/08/2034,1378.40,1393.69,1374.79,1376.77,14425400,0
09/09/2034,1385.22,1396.55,1373.37,1391.53,16637900,0
09/10/2034,1391.20,1414.55,1386.41,1413.00,16066500,0
09/13/2034,1417.84,1435.95,1414.22,1427.34,17410800,0
09/14/2034,1425.29,1435.91,1422.83,1434.37,15092600,0
09/15/2034,1425.51,1425.51,1412.54,1415.30,15755000,0
09/16/2034,1417.37,1429.93,1413.22,1417.97,13255000,0
09/17/2034,1417.73,1427.59,1413.78,1426.30,16403700,0
09/20/2034,1417.39,1437.30,1415.31,1424.72,15655400,0
09/21/2034,1429.85,1440.81,1425.16,1435.91,15315600,0
09/22/2034,1424.72,1424.72,1403.16,1404.22,15882900,0
09/23/2034,1405.76,1413.68,1402.79,1405.77,13968100,0
09/24/2034,1407.71,1414.56,1397.50,1399.05,13600900,0
09/27/2034,1389.94,1396.42,1383.24,1385.55,13167900,0
09/28/2034,1390.11,1394.43,1376.99,1389.70,15369800,0
09/29/2034,1389.69,1411.82,1389.62,1410.86,16372800,0
09/30/2034,1409.23,1417.99,1403.89,1412.74,16566200,0
10/01/2034,1426.38,1452.94,1423.43,1452.94,18203000,0
10/04/2034,1463.22,1472.21,1458.08,1459.01,18549700,0
10/05/2034,1456.19,1467.23,1454.23,1461.76,17096000,0
10/06/2034,1460.19,1474.36,1452.61,1474.36,19228700,0
10/07/2034,1469.70,1474.70,1454.89,1455.77,17349700,0
10/08/2034,1449.49,1457.04,1428.11,1430.96,16689400,0
10/11/2034,1435.54,1441.10,1431.77,1437.73,11738200,0
10/12/2034,1424.22,1439.07,1416.29,1435.00,15083900,0
10/13/2034,1451.73,1453.72,1425.41,1434.46,17761200,0
10/14/2034,1434.92,1437.66,1421.59,1425.21,15902900,0
10/15/2034,1430.31,1441.82,1419.36,1430.98,16482800,0
10/18/2034,1428.08,1457.31,1424.82,1457.31,15050000,0
10/19/2034,1463.01,1470.14,1443.40,1443.80,17133300,0
10/20/2034,1441.21,1456.19,1433.88,1452.26,16504700,0
10/21/2034,1459.68,1478.46,1452.57,1474.79,20060000,0
10/22/2034,1472.92,1473.69,1438.13,1438.25,17379600,0
10/25/2034,1435.68,1439.48,1427.44,1432.57,16038300,0
10/26/2034,1432.25,1442.14,1423.98,1442.14,18125500,0
10/27/2034,1441.79,1483.13,1437.44,1480.03,20759200,0
10/28/2034,1473.41,1491.86,1471.03,1487.12,18218200,0
10/29/2034,1485.68,1496.98,1475.56,1486.72,16399500,0
11/01/2034,1486.25,1494.88,1479.86,1488.79,15228200,0
11/02/2034,1490.32,1509.56,1489.33,1494.83,18450800,0
11/03/2034,1519.97,1523.51,1494.85,1503.89,19574000,0
11/04/2034,1498.06,1519.21,1492.23,1516.20,18234900,0
11/05/2034,1526.71,1534.84,1512.74,1525.24,19089700,0
11/08/2034,1525.13,1532.46,1522.12,1527.13,16092700,0
11/09/2034,1527.25,1534.37,1521.15,1527.00,16922000,0
11/10/2034,1524.10,1530.01,1514.32,1517.06,18534600,0
11/11/2034,1524.62,1542.39,1522.48,1541.70,17647600,0
11/12/2034,1543.31,1558.41,1535.82,1558.41,20042100,0
11/15/2034,1554.31,1562.04,1550.03,1560.96,18882600,0
11/16/2034,1554.79,1554.79,1541.84,1548.53,19010800,0
11/17/2034,1561.80,1580.26,1561.80,1571.12,22233700,0
11/18/2034,1568.02,1581.79,1563.79,1580.81,19154300,0
11/19/2034,1578.86,1580.93,1551.77,1552.11,20337100,0
11/22/2034,1551.16,1568.86,1543.97,1568.28,18979600,0
11/23/2034,1566.71,1573.52,1552.85,1562.60,20576200,0
11/24/2034,1572.67,1583.07,1570.87,1582.55,16381700,0
11/26/2034,1581.65,1587.08,1578.26,1578.26,6677600,0
11/29/2034,1586.46,1593.16,1567.27,1580.44,18443300,0
11/30/2034,1579.51,1583.15,1571.11,1571.50,18787600,0
12/01/2034,1578.25,1607.16,1578.25,1607.15,22816400,0
12/02/2034,1602.11,1623.60,1599.63,1613.15,24016100,0
12/03/2034,1621.10,1631.90,1612.72,1614.40,24109300,0
12/06/2034,1612.33,1625.61,1605.71,1619.59,21502500,0
12/07/2034,1622.84,1628.25,1589.05,1589.33,26715200,0
12/08/2034,1593.87,1607.49,1588.73,1601.91,23908600,0
12/09/2034,1585.99,1615.60,1577.77,1609.79,22841500,0
12/10/2034,1601.46,1611.23,1600.72,1605.16,17948400,0
12/13/2034,1617.53,1621.37,1608.40,1621.16,20709800,0
12/14/2034,1618.20,1632.17,1618.20,1627.46,22286700,0
12/15/2034,1626.99,1635.70,1615.45,1623.63,23375900,0
12/16/2034,1621.43,1625.83,1601.62,1607.62,23262200,0
12/17/2034,1608.64,1614.89,1596.48,1596.61,24230800,0
12/20/2034,1603.84,1613.78,1587.21,1591.97,19914600,0
12/21/2034,1598.60,1611.34,1594.89,1609.26,19728600,0
12/22/2034,1605.72,1619.56,1602.99,1613.57,18027600,0
12/23/2034,1608.87,1619.18,1608.64,1613.77,14307700,0
12/27/2034,1621.33,1623.80,1600.25,1607.59,14787000,0
12/28/2034,1610.90,1624.19,1608.51,1624.19,15875500,0
12/29/2034,1619.36,1629.90,1619.36,1624.95,15038800,0
12/30/2034,1626.21,1628.74,1621.58,1623.76,14031400,0
12/31/2034,1624.37,1628.91,1620.31,1621.12,13664600,0
01/03/2035,1628.75,1635.45,1598.79,1603.51,21931300,0
01/04/2035,1611.22,1612.78,1565.02,1571.83,26904600,0
01/05/2035,1568.68,1580.88,1562.64,1563.76,23753800,0
01/06/2035,1567.66,1570.75,1556.84,1557.52,21742200,0
01/07/2035,1565.63,1577.76,1551.29,1564.81,21919100,0
01/10/2035,1561.23,1577.71,1558.54,1564.92,20982700,0
01/11/2035,1556.66,1562.24,1545.28,1553.40,22102400,0
01/12/2035,1561.84,1566.69,1543.04,1565.78,22576700,0
01/13/2035,1567.55,1568.54,1543.48,1545.18,21116100,0
01/14/2035,1552.11,1563.79,1550.05,1561.11,20848600,0
01/18/2035,1554.19,1574.39,1551.88,1573.49,19838400,0
01/19/2035,1572.81,1573.02,1545.63,1545.65,22177000,0
01/20/2035,1526.80,1534.53,1514.56,1514.56,22313600,0
01/21/2035,1519.30,1524.03,1502.48,1503.64,20437700,0
01/24/2035,1507.79,1509.83,1480.66,1480.66,21346800,0
01/25/2035,1492.65,1505.05,1488.60,1490.57,20036300,0
01/26/2035,1502.05,1513.44,1495.31,1509.01,21050700,0
01/27/2035,1505.25,1512.74,1497.36,1507.55,21062200,0
01/28/2035,1510.88,1512.82,1486.76,1499.46,20981500,0
01/31/2035,1515.16,1523.27,1513.06,1519.63,18238000,0
02/01/2035,1521.00,1527.91,1517.30,1523.66,19045700,0
02/02/2035,1527.29,1531.22,1515.45,1525.10,19655500,0
02/03/2035,1516.22,1518.13,1501.96,1508.24,19627500,0
02/04/2035,1507.74,1534.97,1507.69,1534.49,19349200,0
02/07/2035,1534.48,1538.38,1522.72,1529.05,16984600,0
02/08/2035,1529.55,1542.41,1527.04,1532.69,19435600,0
02/09/2035,1534.41,1534.48,1504.60,1506.81,19588100,0
02/10/2035,1512.71,1514.22,1497.35,1506.83,20855000,0
02/11/2035,1505.09,1535.54,1498.68,1530.51,21636300,0
02/14/2035,1531.19,1540.01,1530.16,1538.21,16396400,0
02/15/2035,1538.38,1561.17,1535.34,1547.30,20715900,0
02/16/2035,1541.26,1547.69,1535.37,1542.41,18650700,0
02/17/2035,1543.03,1546.69,1519.22,1519.29,19504600,0
02/18/2035,1519.21,1524.04,1512.73,1515.40,16141600,0
02/22/2035,1502.94,1523.51,1493.58,1494.07,20562200,0
02/23/2035,1502.83,1503.89,1489.99,1497.09,18784500,0
02/24/2035,1493.59,1517.88,1491.74,1517.71,20318800,0
02/25/2035,1515.75,1528.00,1513.47,1526.90,17712000,0
02/28/2035,1517.06,1524.70,1498.17,1511.02,21301400,0
03/01/2035,1516.63,1529.37,1515.20,1527.25,19411800,0
03/02/2035,1517.68,1541.14,1514.98,1525.28,20044700,0
03/03/2035,1530.13,1530.68,1502.32,1511.89,18958800,0
03/04/2035,1524.21,1530.59,1517.29,1520.58,18291900,0
03/07/2035,1524.04,1552.53,1523.73,1545.20,19491900,0
03/08/2035,1540.80,1549.56,1527.50,1528.65,16967000,0
03/09/2035,1526.90,1537.97,1520.45,1521.98,18955200,0
03/10/2035,1525.64,1527.98,1504.54,1524.38,18257900,0
03/11/2035,1528.65,1533.85,1501.99,1505.64,17920900,0
03/14/2035,1509.19,1515.16,1502.60,1515.09,17077200,0
03/15/2035,1520.26,1520.43,1500.88,1502.06,18387900,0
03/16/2035,1497.40,1508.16,1482.62,1486.23,19696900,0
03/17/2035,1487.72,1496.80,1483.10,1487.63,17451200,0
03/18/2035,1488.55,1490.57,1475.26,1484.40,21069800,0
03/21/2035,1483.16,1490.57,1470.94,1484.45,16110000,0
03/22/2035,1484.13,1490.44,1464.99,1465.09,18059500,0
